,Datetime,    101,    102,    103,    201,    202,    203,    204,    205,    206,    301,    302,    303,    304,    305,    306,    307,    308,    309,    310,    311,    312,    313,    400,    401,    402,    501,    502,    503,    600,    602,    106,    114,    701,    702,    703,    704,    705,    706,    707,    708,    709,    710,    711,    712,    713,    714,    601,    801,    802,    803,    604,    120,    500
0,1979-01-07 23:00:00+00:00,5276.966916875173,439.3247124695502,1649.3636606248333,351.26869989255306,0.0,577.3329626540635,343.4826929043123,0.0,235.80097320793183,2164.1966596095035,0.0,5214.87204249155,278.79100499858754,1084.0223505870804,421.175996630592,0.0,694.0792250206144,1946.0661662496523,712.9959590343243,752.8760739769914,723.1061045948978,382.7390405246381,0.0,416.866143629927,671.5136226434552,inf,5833.050175557821,436.871996505024,17.238775094731174,37.24037815457452,inf,0.0,826.3793758993754,1965.718648684854,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,,,,0.0,181.66138640886203,inf,755.9329744484039,,0.0,67.17494139808434
1,1979-01-14 23:00:00+00:00,5368.475013699599,437.5905359729599,1495.3374822007243,329.03650369682185,0.0,593.5198681490373,320.81632230656584,0.0,231.43428851889604,2084.0412277721143,0.0,4954.1284403669715,194.99707933889977,842.2619702403215,309.8519446577483,0.0,534.1688153344926,2058.3392143025167,551.8497508090826,585.5702797598822,561.1530674164729,288.8528661102297,0.0,355.20626939065477,518.7745521624288,inf,5833.050175557821,453.05244082002486,17.238775094731174,22.89817891949448,inf,0.0,741.6677687596637,1761.101144071878,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,,,,0.0,779.1598247673754,inf,3243.542195328258,,0.0,68.43644264499673
2,1979-01-21 23:00:00+00:00,5804.663608562691,367.8858488268247,1681.8456583176635,195.44273527856336,0.0,488.51250686113065,308.29666094826086,0.0,205.55019046086161,1907.4275644015966,0.0,4503.753127606338,139.67597634738092,646.8199660961585,229.10876689677156,0.0,406.6061131650615,1551.2121615033464,430.644813859334,449.670010054517,429.51415235336043,216.89445980330584,0.0,254.841997961264,355.34454568160874,inf,6562.181447502548,509.683995922528,17.238775094731174,23.177339893825412,inf,0.0,565.0945717021663,1336.869644847812,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,,,,0.0,878.565908605691,inf,3658.715596330275,,0.0,67.48593649714954
3,1979-01-28 23:00:00+00:00,6633.9012669287895,493.7918446020037,1466.8005073495654,346.5851172273191,0.0,557.0756657188333,271.2481351690707,0.0,204.87625541017027,1607.6889471384884,0.0,3810.868031051517,175.74420315100838,740.9773029329409,267.43875071220106,0.0,467.6842846705428,1814.129477012388,486.49912242379645,514.6613786952089,492.4601919223874,251.09432152065716,0.0,277.02569629759483,432.16778218539565,inf,6562.181447502548,531.84416965829,17.238775094731174,41.600028551226025,inf,0.0,655.4883713044002,1553.820403084372,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,,,,0.0,135.7647147657341,inf,564.9653484141869,,0.0,65.0757244793942
4,1979-02-04 23:00:00+00:00,4221.573533500138,283.7617810063562,1852.0565442196921,320.9121455808509,0.0,610.6406335764133,306.80007521550226,0.0,229.73256580919826,2885.595546146005,0.0,6605.504587155963,194.4508690326283,890.2997251969939,331.7754313080606,0.0,564.6136700944896,2019.5026253534124,588.2216662033175,618.5601546759319,592.5869529356529,307.03241712416025,0.0,294.3137660665425,414.8533678350192,inf,5833.050175557821,470.4775346977181,17.238775094731174,143.2106444287028,inf,0.0,759.4061669464809,1803.9436667278712,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,,,,0.0,569.7443194975212,inf,2369.634453581785,,0.0,61.24774068648866
5,1979-02-11 23:00:00+00:00,7255.829510703364,357.6008681069349,2140.956729390452,472.6160689463441,0.0,1041.092227736836,1053.346924906558,0.0,538.6832577594994,1974.354847363056,0.0,4503.753127606338,396.6797728265618,1293.639932192317,524.8984435620064,0.0,831.8354070857747,1877.7831428724717,845.80893179562,899.340020109034,862.9211822204976,467.7921606412243,0.0,382.262996941896,614.8895523255392,inf,5249.745158002038,421.8074449014025,41.07900862659181,105.76474574637159,inf,0.0,984.6845513995039,2350.906687432207,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,,,,0.0,796.8798475380047,inf,3314.0539821832203,,0.0,59.741648702394684
6,1979-02-18 23:00:00+00:00,6633.9012669287895,350.0724287783679,2038.7359836901119,448.17041020774013,0.0,858.1976471884728,526.673462453279,0.0,357.07004514343964,1815.1326822531319,0.0,4307.9377742321485,214.91938156237867,873.6896556970498,324.13083611663075,0.0,553.1494331382563,2058.3392143025167,571.3411327361142,607.1581241749931,581.7248702952845,301.0180700698182,0.0,539.1698469263106,879.0101919492428,inf,5833.050175557821,461.60060008078,41.07900862659181,42.22368250507561,inf,0.0,1032.2450164494521,2466.5386865663454,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,,,,0.0,345.9161939806379,inf,1440.4392111536517,,0.0,57.16455797405609
7,1979-02-25 23:00:00+00:00,7312.962026535673,380.9493783957039,2247.3785551203864,499.8823806163255,0.0,1380.5788237379777,638.3920757009442,0.0,495.9306182547772,2046.1495690853485,0.0,4718.21756225426,314.11294228347657,1147.7883712098499,450.87430408531327,0.0,736.2867454610573,1911.31498470948,748.0275523972825,796.0925253533142,763.7083190240231,407.0721185977277,0.0,394.9922390196786,613.4324680783221,inf,6562.181447502548,509.683995922528,41.07900862659181,37.13127548419979,inf,0.0,1205.3307860189589,2891.0984356020294,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,,,,0.0,482.90854157653706,inf,2010.2832946869644,,0.0,55.637260623604206
8,1979-03-04 23:00:00+00:00,7371.0014076986545,384.47260964098206,2105.762920140198,577.6418620455318,0.0,1411.2583531543776,658.3418280665987,0.0,508.0264869926987,1875.6371049949032,0.0,4307.9377742321485,312.6980191200375,1120.3293192670305,436.87199650502396,0.0,716.91077847524,1946.0661662496523,729.0634736041119,777.3056810971888,745.762170535208,395.54626710590014,0.0,360.77171324285854,567.072292506138,inf,5249.745158002038,407.7471967380224,41.07900862659181,51.036813551437035,inf,0.0,1275.028665339009,3062.5827452708672,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,,,,0.0,439.7694249056172,inf,1829.3577981651374,,0.0,54.59536435724458
9,1979-03-11 23:00:00+00:00,6779.169177883434,330.91423615865625,2221.3973001478967,604.5089253964867,0.0,1716.3952943769457,585.1927360591988,0.0,512.1906385254258,2206.6318882292976,0.0,5214.87204249155,261.9583405458427,1045.3072666375417,401.9222367846221,0.0,664.4538922453445,1946.0661662496523,684.7024685964543,725.9135699502672,694.9559886009359,366.316388011066,0.0,296.9934058182864,422.2977186444567,inf,4374.787631668365,335.13468225042936,27.444522857366888,54.66919639945448,inf,0.0,1208.2137254941074,2898.311155191889,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,,,,0.0,382.2057658226875,inf,1590.7459114479454,,0.0,54.18945086759964
10,1979-03-18 23:00:00+00:00,6030.819333571627,208.2459657729803,1936.0288812372096,302.25446269824334,0.0,648.0267948157857,464.7118786352461,0.0,290.6384088376834,1197.2151734010022,0.0,2830.930537352556,150.25748970703097,619.4413431926174,217.75972581210175,0.0,389.1801368865589,1486.5783214407068,408.87445992015756,429.8639900358026,410.9739731150859,206.9625922836932,0.0,254.67619314801664,365.37544323084256,inf,4772.495598183671,370.67926976183855,27.444522857366888,56.87722677011308,inf,0.0,1050.392235075123,2510.964815647152,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,,,,0.0,347.4293881800283,inf,1444.9903618997928,,0.0,55.00740484295963
11,1979-03-25 23:00:00+00:00,8761.756390283306,389.8813685104918,2071.7074551244536,356.0805998910812,0.0,682.8669450746987,339.7893306150186,0.0,254.01324349634936,2344.5463812436287,0.0,5504.587155963303,316.9815536285311,1194.6368761571907,475.24588808992473,0.0,767.39745301575,1911.31498470948,784.2955549377568,831.2511857790125,797.8405343993985,426.8603465851172,0.0,436.871996505024,695.8830686264838,inf,5249.745158002038,414.65816617426015,27.444522857366888,80.64141271648057,inf,0.0,846.0071442672656,2013.4137285489583,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,,,,0.0,418.74705520889876,inf,1742.2455220620357,,0.0,54.59536435724458
12,1979-04-01 23:00:00+00:00,8076.053716261135,309.36633240879024,2329.101411670219,472.6160689463441,0.0,1024.3004176120482,493.756371049949,0.0,376.4292644584454,1940.3142465464514,0.0,4503.753127606338,236.92477899197377,947.9709624567181,355.2343001884286,0.0,602.0466205979917,2019.5026253534124,617.7029430297368,657.1237553415137,630.5229830352863,328.35411275778245,0.0,443.30386055322936,614.1601459763986,inf,4772.495598183671,370.67926976183855,27.444522857366888,96.8724231740652,inf,0.0,763.6853935606653,1814.273380592528,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,,,,0.0,375.460249627897,inf,1560.8854933149637,,0.0,56.49985381156706
