...Nombre...,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CHU,0.5643567090575472,0.5600952952587005,0.6948353683320964,0.6154096808002874,0.5105222300032791,0.6197563091110471,0.6549950353227092,0.6299612598217412,0.5690605750461957,0.5869805845122682,0.6113799856186559,0.6469946558685787,0.5599947354514369,0.5883895020344695,0.6954413322485223,0.6304188329707656,0.5629401533928755,0.6514943840956192,0.608729736783631,0.6181072033843514,0.5862273848854445,0.5973555413498101,0.7300249572297078,0.7159262593997947,0.5334542706376373,0.575101198190741,0.5786456066575904,0.5691821689480704,0.6748377602840109,0.5924362282953607,0.6205820782125528,0.6201152730691607,0.6611689527349565,0.65620923858268,0.6832716273400026,0.6991295058813335,0.6183050790792446,0.5129590865285486,0.6721870115926405,0.6962244341663034,0.7075368519817251,0.6327561111033061,0.6425048261551949
HAR,0.6175822215505479,0.6289053072356283,0.7533596503561142,0.6845695224301999,0.5918384525072778,0.6780051954298583,0.7147584245876455,0.6926775695221544,0.639393048746813,0.6488047560502488,0.6742220221218338,0.711504491033241,0.6218662397452932,0.6642997054525388,0.7690529460684715,0.6958941856478047,0.6279488155741353,0.7182714138441172,0.6668079922045375,0.6767580302057782,0.6441623215932171,0.6563476241549882,0.7731953214298547,0.7591802904137792,0.606280196351547,0.7192755132507539,0.6857149237198187,0.681890537261193,0.7479014228893074,0.6655445501996634,0.6771914673146447,0.6858491508582515,0.7174383126153357,0.6950169243677338,0.7430070494824592,0.7809143552298944,0.7134297083244091,0.5745034765657423,0.7281519886712998,0.7586440507253865,0.749157293261777,0.6647577100666447,0.6762694341910004
CAH,0.5940995970396176,0.59808627294104,0.7276274262579415,0.6540212114686976,0.5518697863361413,0.6531488108323538,0.6886843789871548,0.663262684980946,0.6078229680388728,0.6212137779757418,0.6445676184368541,0.6836108525415787,0.5950282762404776,0.6292654640471075,0.7334297303199346,0.6665430341123945,0.5994018787836968,0.6872225804848971,0.641057853890651,0.6450470081069285,0.6174641913659391,0.6290470698095282,0.7410659002503669,0.7273253216122696,0.5764919653850131,0.6885396990308453,0.6557957618183801,0.6562637633481823,0.7321237289040065,0.6477213852738016,0.6613071026185102,0.6639900413191867,0.6785606134626343,0.6796119745049777,0.721199647476541,0.7336963850680932,0.6695774848390486,0.5557565086699937,0.7041787475799806,0.7412900713458604,0.7192970775306757,0.6382940639976601,0.6664088711833438
HUA,0.6555422370463021,0.6815870865867766,0.7921902244272497,0.7307262453457742,0.6661003241063892,0.7229485777705379,0.7543831172780201,0.7460666166041209,0.6940838012999445,0.6939067698019905,0.7190368802700354,0.759355478868834,0.6702219165771854,0.7266628515030774,0.8204280870739877,0.7437359544952029,0.6829337899071212,0.7706739973368044,0.7124695650117235,0.7192125193620581,0.6967854822817329,0.7490684757428524,0.852260671282254,0.7942382733338251,0.6855254980931328,0.7744697752051292,0.7043813034012388,0.7010152317828562,0.776164242402595,0.6951311461275994,0.7054992014787093,0.7302407795169842,0.8441682364708778,0.7425720379291266,0.8009709504498271,0.8113714348198979,0.7668099397489967,0.6568538324280472,0.7643721537583836,0.7939899057908208,0.7738737046211431,0.6934193881123443,0.7269050755558626
CHJLG,0.313502926837642,0.2182168964076859,0.21093556665636695,0.26606602980052874,0.24017489786109106,0.336522496473424,0.20042300957874137,0.2513535894530847,0.23928727641020361,0.25867372495446267,0.258037267827102,0.2245285302296838,0.23196933257802038,0.21549044229426023,0.2707266797129811,0.24258250077247917,0.26727570638926085,0.27993365414903376,0.22325384522951214,0.2319204775637725,0.2164806107735091,0.2549055356971664,0.2726229357640677,0.24717960998386376,0.2385007896453462,0.24770511490474822,0.22603919044185808,0.28858896384797605,0.2580504772204484,0.249033692496268,0.239640977443609,0.220323720259553,0.3400353280461428,0.3245186994124656,0.29805611631819273,0.29189742335290275,0.3282635784667147,0.16456164317898572,0.27846074947643085,0.29137661791464964,0.29613524393174717,0.2803805877398414,0.2730754025474646
CHJ,0.6862306488767341,0.477842287876198,0.4619118218350177,0.5825595260839859,0.5258743020813147,0.7369835279399122,0.4388346065771984,0.5503022998905529,0.5240114949038404,0.5664173147957616,0.5649996758891555,0.49160541540320296,0.5080958374159927,0.4717648153319753,0.5927690847837579,0.5310938047292435,0.5851751984013261,0.6131167013890023,0.48889243363802026,0.5077956357166966,0.47414739969849734,0.5581764885420829,0.5970438680047782,0.541179837394158,0.5222687099524091,0.5424178207057263,0.49489172878222576,0.6320446254006465,0.5651809163989624,0.5656563324394622,0.5418626911799089,0.4430503231555705,0.7472782911238663,0.6732317829769644,0.5843536786239686,0.5155029734042602,0.6040519882892497,0.315886101393938,0.5569817342500325,0.61902727398443,0.599372398584011,0.5553940971485041,0.5913582564337708
YAN,0.5452460051458021,0.4796223123453189,0.4932195733311917,0.525039042395397,0.5206680308928533,0.5298113502946152,0.47690858160480176,0.5370818539419502,0.5175211995100376,0.5447318088009496,0.5282498505450053,0.5116087369702285,0.5151040310080771,0.4879455541170022,0.5497382610507292,0.5681299084885463,0.5184202433298704,0.5757918352851058,0.4811250711983208,0.5086466134538179,0.5043104019432659,0.5030701207888898,0.5353289709707771,0.5600846177916827,0.44996736010339505,0.4844229747700073,0.5077350682183254,0.527547834092735,0.555099401861832,0.4885580724922457,0.5150516819862964,0.47365609508874346,0.5271249713981829,0.5244658643024991,0.573751725682852,0.5107901314490609,0.5459095125682518,0.37737217941598383,0.49812371182709836,0.5341320916948771,0.5543518799163142,0.4769171851319316,0.5109285260303145
KIL,0.43483886768097163,0.3980473073527687,0.42012728626324153,0.40978842087915623,0.38949293362917226,0.4250594127149051,0.402253855610834,0.4060397975754068,0.3579703090116038,0.3678979686978886,0.3590392440257986,0.38820423683654437,0.42217778847744003,0.4032643636179554,0.3844127967002931,0.3744752949776283,0.4128117649963709,0.4149470422260338,0.4731791979043209,0.38268766853403524,0.5193937325436637,0.35844772356818505,0.4471720692304512,0.4017430539285944,0.34154297646610254,0.37508935672321725,0.3870134993752469,0.41954118116231637,0.3655917942012808,0.38758018855390997,0.4238743491198331,0.3964621404224433,0.3991089172018411,0.4037354005064082,0.3866817141433074,0.406039127171706,0.4205005015825547,0.36689457384104257,0.3518656028637579,0.4151838829782347,0.4164133488143472,0.4256186309569622,0.38347722321371147
LAN,0.4439960059720629,0.4099731697017417,0.4290974326315316,0.41729367281867874,0.3939621727174573,0.4363279995199511,0.4122453705265763,0.41776347509953443,0.36693333164630987,0.376237251507443,0.3683917015318172,0.3983543606743595,0.4336043297455969,0.4125927977536407,0.39482224677778527,0.38157695216726273,0.4212466948399577,0.4230168670421815,0.4846794796095103,0.3886381081719414,0.5288061680387791,0.36617287253133785,0.45608891456913425,0.41071078232899216,0.3517179493668039,0.3845702665841162,0.3962477028364488,0.42810239810378575,0.375269205355737,0.3968026674114153,0.4323459143104573,0.4055008547585307,0.4080928706390445,0.4126236335993791,0.39592278212654924,0.4148796969543604,0.4290418705153295,0.3765450309339865,0.36182700418381814,0.42383525091661606,0.4250392795285332,0.4340541075578526,0.3927845910092899
PUH,0.8519835636604031,0.8069024920327141,0.8508620584594125,0.8104605072806852,0.7394641410474927,0.8758619456927575,0.8257513258930762,0.8513991816024171,0.7357934798238046,0.7460563836741289,0.7421120518836494,0.8028188543792831,0.8775567760537587,0.8198766316672683,0.7991106828097273,0.743331840635061,0.8263796630929585,0.8259682718054612,0.9228989526562578,0.7444848262069593,0.9402317815920128,0.7206696152050999,0.8865184929826377,0.8164679905724014,0.723763256008202,0.7770181575773856,0.7931876794452747,0.829147703261228,0.7625165029739986,0.7937288900879457,0.8466937549756609,0.8089710009933786,0.8136931854049618,0.8207572781925804,0.7947183162188133,0.824274796326691,0.8456073484593426,0.7645056933916995,0.7415582323296088,0.8293549983545979,0.8328019239806691,0.8434027810566762,0.7880840892538585
QUE,0.644270068900848,0.6473130851412742,0.7920037861114131,0.6487986235685294,0.7480399337642845,0.6826748432846879,0.6185502613415357,0.5280236277587519,0.5651080077039695,0.5740848033581981,0.4581526960495639,0.3893057735603755,0.45346356809149324,0.5077391060495995,0.628368240529342,0.5060949192985793,0.4342743780350801,0.6117288543503822,0.5014550217363074,0.5396899480714407,0.6553434396970356,0.6588763122855649,0.658640117077082,0.657628880485794,0.6552920613403276,0.6572543678162737,0.656441571499541,0.6573626772539622,0.6279635914963397,0.6485389877338306,0.6296791818420671,0.5277754278556932,0.4816612080524752,0.7133867696858646,0.9551285303568408,0.9270518830708971,0.7566832350329783,0.5524231410555266,0.6445071703767125,0.6159597364916285,0.6026533545939937,0.5641719612860323,0.6861056955945535
SJA,0.47858120851080155,0.49854174176501204,0.4754601411112391,0.45047127556502053,0.2062669127239937,0.5305670059007209,0.4117946371014159,0.5044211000153487,0.38295743735850507,0.4532795590913961,0.3635145792563601,0.4411770950846092,0.43832966453704775,0.3658821266894736,0.3676512619431334,0.3828511319596332,0.3850415985572311,0.4253528507714561,0.39037500143893183,0.30488030102451935,0.4754547494340202,0.4949631051874302,0.4468875729058746,0.5613563826215417,0.4332675669582902,0.3880704494229386,0.47933709134338665,0.4781577356970186,0.4834917069567553,0.5764069895034517,0.49101534764590765,0.34932299173093895,0.3348527301331492,0.4348517850446189,0.3042345031848356,0.29386720482713635,0.47180050218717623,0.4268620051162541,0.416192693584283,0.43584157649361116,0.42325451488814714,0.3822075943082151,0.46443452860596285
MIS,0.3770637211505607,0.1640295197248819,0.315435813464329,0.43186632686342635,0.13245222452973363,0.14936761788373948,0.14009294944331288,0.14281536358835772,0.13946048775022077,0.1219987639864689,0.17863094849812072,0.1605325913796699,0.17451503598830267,0.15159219939602173,0.26981695333058203,0.2215030075304747,0.20454381442727126,0.17206451433032227,0.22305108475223098,0.19894626271904717,0.215887053973579,0.21584243084431273,0.2792908046780356,0.22599010044330842,0.20693884373710345,0.24927756657568048,0.2941429475573661,0.18998773912696196,0.2017707143522771,0.35450523281131346,0.1784487749111386,0.22120170201152867,0.1971206933849861,0.1367961089913457,0.1394412915851272,0.16045434566520672,0.1663290178432756,0.12925015179113541,0.1770324305195007,0.2303371828835905,0.16260562910748122,0.2295930221880582,0.23110305035256112
MOLLE,5.108257689077836,2.6988117016010604,4.931511385533586,5.761042964737462,2.2379858627437748,2.5237976814838743,2.3670877664559757,2.413087177872251,2.3564013447451093,2.061358425978268,3.018247060830315,2.7124472336564924,2.849152654999962,2.561385438070712,3.9605924919960116,3.224635818506272,3.330567898943548,2.9072969662709633,3.484297261023761,3.361505818356315,3.647746774036335,3.6469927970245943,4.708073728546686,3.818453421283487,3.496552876937265,4.211931297313222,4.970001527693427,3.210137661110737,3.2488608655554803,5.203146955503514,3.0151689553951013,3.73754599950514,3.330659991677351,2.311382531233083,2.356076995748701,2.7111251508948726,2.810386853213967,2.183881875091598,2.9912376191225976,3.0459523059735627,2.5870178018459784,3.606844350154483,3.8000421193512834
SJS,0.6215658892221592,0.5570443735558056,0.6026561354700738,0.652174532780135,0.5972496977514921,0.6111244577178092,0.6056476933730006,0.6258400563701881,0.6118782751050107,0.6031967343576093,0.6192460552108545,0.648670411734926,0.6152567369125348,0.6646949286333408,0.6720782804901715,0.6401104984220463,0.5876803263369424,0.6378653734477381,0.6721042152156707,0.6695832923413358,0.6330049618733147,0.6098041811706745,0.6735502932118522,0.6584820161661515,0.536026957239282,0.5706088950859292,0.6327263826083179,0.5987814799806642,0.6310247703114553,0.6019870654674763,0.6118918854642315,0.5425767650245991,0.6019792690990321,0.5843032318871022,0.6728821783623725,0.6218103229153331,0.6269163484150861,0.5676019326112209,0.5752907167700008,0.6673022978507112,0.6696680702694918,0.5279897173538611,0.593848920103771
SJE,0.6008584193042911,0.5325748226294655,0.5790661844316345,0.6339707483668472,0.5676173796052073,0.5948721197101732,0.5819740258692816,0.6057261405480399,0.5878642350475528,0.5814010045438347,0.59751579428302,0.6302103699291907,0.5919186480165821,0.6367746844736053,0.6492553044080944,0.6172407437344603,0.5655634462123145,0.615630058103714,0.6510905352179586,0.648262877001853,0.6124270632143566,0.5873928207860518,0.6527793972224586,0.6374642067155432,0.5216741832463578,0.5426737188262492,0.6058462719033911,0.579601069644157,0.610067392663339,0.5808289627385761,0.5944422345476804,0.5199462970151828,0.5804962063763861,0.5681726613853251,0.6508044904610644,0.5979746552298704,0.6050579197864375,0.5483846672273982,0.5546252401869027,0.6476062226429186,0.6489031951062141,0.5052511433832265,0.7998260869565216
CALACHAUM_LG,0.6573762570096532,0.4661963316747465,0.611667274786627,0.592790585412247,0.27879494948664396,0.44799673967947834,0.3915611878312969,0.5056014186496517,0.32197758384175584,0.41250040658339837,0.41434303002022727,0.3041057604548669,0.35468940487153766,0.3420251843906962,0.49457635108838055,0.3872428543335142,0.32491668413940916,0.353025006109001,0.447039161555033,0.47168673633837105,0.6422640734375942,0.545067302877435,0.6266680576340125,0.5376569566182637,0.24299063289699438,0.3719940828107199,0.37544748892707763,0.348548236075252,0.42885020789137573,0.33202142537342805,0.25807590673255604,0.1843519942223465,0.25123462227356697,0.31556454378199367,0.5920190422059235,0.559977586925181,0.3519208334018539,0.23887180042782138,0.3052461481167809,0.372375888711649,0.40247470392266493,0.45444439046110247,0.5412210774720847
